Volunteer_ID,Volunteer_Name,Age,Gender,District,Availability,Primary_Skill,Secondary_Skill,Languages_Known,Experience_Years,Past_NGO_Work,Emergency_Contact,Blood_Group,Training_Completed,Notes,NGO_ID,NGO_Name,Category,Address,Contact,Volunteers_Needed,Match_Status,Showed_Up,Volunteer_Hours,Satisfaction_Rating
484,Volunteer_384,22,Female,Kolhapur,Flexible,Medical Assistance,Sports Coaching,"hindi, english",1,Cry Foundation,9450266080,O+,No,Handles crowd well,8,Seva Ashram,Environment,Pune,9836612357,6,1,1,6,5
485,Volunteer_385,22,Male,Aurangabad,Full-time,Logistics,Driving,"marathi, english",5,Red Cross,9228365616,AB+,Yes,Great fundraiser,3,Green Maharashtra,Animal Welfare,Solapur,9349284225,18,0,0,8,3
486,Volunteer_386,49,Female,Satara,Evenings,Event Management,First Aid,"hindi, english",4,Childline,9077063521,O+,Yes,Skilled counselor,28,Jeevan Jyot,Animal Welfare,Aurangabad,9341949212,13,1,0,5,3
487,Volunteer_387,44,Male,Aurangabad,Weekdays,Counseling,Cooking,"marathi, hindi",3,Cry Foundation,9658903325,O-,No,Good with kids,29,Hope Foundation,Environment,Sangli,9494117494,19,1,1,3,2
488,Volunteer_388,40,Female,Nagpur,Full-time,Medical Assistance,Music Therapy,"marathi, english",5,Helpage India,9086735175,O-,Yes,Skilled counselor,23,Anathalaya,Orphanage,Satara,9406082215,7,1,0,6,3
489,Volunteer_389,26,Male,Mumbai,Evenings,Fundraising,Cooking,"marathi, hindi",5,Cry Foundation,9500583526,AB+,No,Handles crowd well,18,Green Maharashtra,Orphanage,Mumbai,9430404448,19,1,0,2,1
490,Volunteer_390,26,Male,Nashik,Weekdays,Medical Assistance,Music Therapy,"marathi, english",2,None,9282359870,B+,No,Experienced nurse,35,Jeevan Jyot,Healthcare,Aurangabad,9383868604,9,0,0,8,5
491,Volunteer_391,20,Female,Mumbai,Flexible,Logistics,Driving,"english, marathi",1,Red Cross,9529797806,A+,Yes,Experienced nurse,13,Helping Hands,Elderly Care,Mumbai,9746085827,3,1,0,8,4
492,Volunteer_392,36,Female,Nagpur,Flexible,Event Management,Photography,"english, marathi",1,Childline,9065758489,B+,Yes,Skilled counselor,12,Helping Hands,Elderly Care,Sangli,9791256314,12,0,0,3,5
493,Volunteer_393,33,Female,Nashik,Flexible,IT Support,Photography,"english, marathi",1,None,9650302904,B+,No,Experienced nurse,47,Anathalaya,Elderly Care,Sangli,9033327427,18,1,0,8,1
494,Volunteer_394,33,Female,Satara,Flexible,Counseling,First Aid,"marathi, hindi",4,Helpage India,9131308836,B+,Yes,Skilled counselor,5,Hope Foundation,Child Care,Nagpur,9515087260,8,1,1,9,2
495,Volunteer_395,20,Male,Kolhapur,Weekends,Event Management,Sports Coaching,"hindi, marathi, english",0,None,9208106209,B+,No,Handles crowd well,39,Jeevan Jyot,Elderly Care,Kolhapur,9967625956,9,0,0,5,1
496,Volunteer_396,37,Female,Sangli,Full-time,Teaching,Driving,"marathi, english",4,None,9479349766,A+,Yes,Experienced nurse,11,Jeevan Jyot,Environment,Solapur,9854611645,13,0,0,5,3
497,Volunteer_397,41,Male,Nagpur,Full-time,Counseling,Music Therapy,"english, marathi",3,Helpage India,9890038910,O+,Yes,Good with kids,11,Solapur Care Home,Animal Welfare,Nagpur,9828077883,8,1,1,6,2
498,Volunteer_398,39,Male,Amravati,Weekends,Event Management,Driving,"marathi, english",5,None,9671812519,B+,Yes,Skilled counselor,47,Seva Ashram,Animal Welfare,Pune,9343465595,10,1,1,7,4
499,Volunteer_399,41,Female,Nagpur,Evenings,Fundraising,First Aid,"marathi, hindi",5,Childline,9817683547,O-,Yes,Experienced nurse,42,Helping Hands,Child Care,Satara,9547073619,17,1,1,3,4
500,Volunteer_400,18,Male,Nagpur,Evenings,Counseling,Social Media,"hindi, marathi, english",0,Cry Foundation,9254990246,AB+,Yes,Handles crowd well,47,Jeevan Jyot,Healthcare,Solapur,9249830696,7,1,1,5,1
501,Volunteer_401,41,Male,Nashik,Flexible,Counseling,Social Media,"marathi, hindi",3,None,9501316797,AB+,No,Handles crowd well,31,Jeevan Jyot,Environment,Pune,9985350870,17,1,0,1,3
502,Volunteer_402,37,Male,Pune,Weekdays,Medical Assistance,First Aid,"marathi, english",0,Childline,9555267942,O-,Yes,Good with kids,31,Green Maharashtra,Animal Welfare,Amravati,9560968940,18,0,1,5,4
503,Volunteer_403,28,Male,Aurangabad,Evenings,Fundraising,Music Therapy,"hindi, marathi, english",5,Cry Foundation,9454429147,B+,Yes,Handles crowd well,13,Green Maharashtra,Environment,Kolhapur,9920853457,2,1,0,4,5
504,Volunteer_404,34,Female,Pune,Weekdays,Teaching,Cooking,"hindi, marathi, english",4,Cry Foundation,9202829310,A+,No,Handles crowd well,14,Jeevan Jyot,Animal Welfare,Kolhapur,9914630256,3,0,0,1,2
505,Volunteer_405,25,Female,Satara,Full-time,IT Support,First Aid,"marathi, hindi",1,None,9550643149,O+,No,Experienced nurse,49,Hope Foundation,Education,Kolhapur,9289902808,19,1,1,7,5
506,Volunteer_406,21,Female,Amravati,Weekdays,Logistics,Music Therapy,"english, marathi",5,Childline,9757803060,AB+,No,Skilled counselor,45,Seva Ashram,Healthcare,Nagpur,9579116864,1,1,1,1,4
507,Volunteer_407,23,Female,Kolhapur,Full-time,Event Management,Photography,"marathi, english",2,None,9521288433,O+,Yes,Great fundraiser,42,Jeevan Jyot,Healthcare,Nashik,9033432821,10,0,1,8,4
508,Volunteer_408,25,Male,Solapur,Weekends,Medical Assistance,First Aid,"hindi, english",1,Helpage India,9884347365,A+,Yes,Handles crowd well,25,Anathalaya,Education,Aurangabad,9588009919,14,1,1,2,1
509,Volunteer_409,37,Male,Satara,Weekends,Event Management,Music Therapy,"hindi, english",5,Cry Foundation,9302388713,AB+,No,Handles crowd well,33,Helping Hands,Child Care,Sangli,9756908350,13,1,0,5,1
510,Volunteer_410,47,Female,Solapur,Flexible,Teaching,First Aid,"marathi, hindi",4,None,9131778513,O+,No,Great fundraiser,33,Solapur Care Home,Animal Welfare,Satara,9774912993,9,1,1,6,2
511,Volunteer_411,20,Female,Solapur,Evenings,Teaching,First Aid,"marathi, english",0,Cry Foundation,9450676075,A+,No,Handles crowd well,15,Green Maharashtra,Animal Welfare,Sangli,9353385903,6,0,1,9,1
512,Volunteer_412,33,Female,Kolhapur,Flexible,Counseling,Cooking,"marathi, english",1,Childline,9602319983,O+,No,Experienced nurse,16,Anathalaya,Animal Welfare,Nashik,9601148819,6,0,1,7,3
513,Volunteer_413,47,Male,Mumbai,Full-time,Logistics,Cooking,"marathi, hindi",4,Red Cross,9013654424,B+,Yes,Experienced nurse,44,Helping Hands,Elderly Care,Amravati,9647362421,19,1,1,6,2
514,Volunteer_414,42,Female,Pune,Flexible,Teaching,Music Therapy,"marathi, english",3,None,9337429510,A+,Yes,Great fundraiser,38,Green Maharashtra,Elderly Care,Amravati,9153761828,10,1,1,5,3
515,Volunteer_415,20,Female,Nagpur,Weekdays,Event Management,Music Therapy,"english, marathi",2,None,9692957851,O+,Yes,Handles crowd well,6,Hope Foundation,Elderly Care,Amravati,9424656447,3,1,0,6,1
516,Volunteer_416,42,Female,Sangli,Full-time,Fundraising,Sports Coaching,"marathi, hindi",1,Cry Foundation,9017007812,B+,Yes,Handles crowd well,44,Green Maharashtra,Elderly Care,Solapur,9198666970,18,0,1,4,2
517,Volunteer_417,46,Male,Solapur,Weekends,Fundraising,First Aid,"english, marathi",0,Childline,9232354626,B+,Yes,Skilled counselor,25,Seva Ashram,Elderly Care,Pune,9502971733,19,1,0,1,4
518,Volunteer_418,35,Male,Amravati,Evenings,Counseling,Social Media,"marathi, english",3,Helpage India,9004993899,A+,No,Handles crowd well,15,Seva Ashram,Education,Pune,9193309682,5,1,0,9,5
519,Volunteer_419,49,Male,Satara,Full-time,IT Support,First Aid,"marathi, hindi",4,Childline,9749465310,O-,Yes,Experienced nurse,4,Helping Hands,Healthcare,Amravati,9211942788,11,1,1,5,4
520,Volunteer_420,31,Male,Mumbai,Full-time,Event Management,First Aid,"marathi, english",2,None,9574548334,AB+,No,Good with kids,4,Anathalaya,Child Care,Satara,9961631265,10,1,0,8,3
521,Volunteer_421,35,Male,Solapur,Weekdays,Event Management,Music Therapy,"marathi, hindi",0,Helpage India,9552776681,A+,No,Good with kids,30,Solapur Care Home,Environment,Nagpur,9900976678,17,1,1,7,4
522,Volunteer_422,19,Male,Mumbai,Evenings,Teaching,First Aid,"marathi, english",4,Childline,9953823481,B+,No,Good with kids,34,Hope Foundation,Elderly Care,Satara,9832865858,4,1,0,8,4
523,Volunteer_423,39,Male,Mumbai,Weekends,Logistics,Driving,"english, marathi",4,Red Cross,9400054163,B+,Yes,Good with kids,27,Helping Hands,Education,Satara,9571525328,18,1,1,1,5
524,Volunteer_424,20,Male,Solapur,Full-time,Event Management,First Aid,"english, marathi",1,Cry Foundation,9683583058,A+,No,Handles crowd well,31,Hope Foundation,Animal Welfare,Pune,9232760151,18,1,0,9,5
525,Volunteer_425,33,Female,Nashik,Full-time,Medical Assistance,Driving,"marathi, english",1,Childline,9619390191,O-,Yes,Handles crowd well,32,Seva Ashram,Child Care,Kolhapur,9350641303,1,1,0,1,4
526,Volunteer_426,46,Female,Aurangabad,Weekdays,IT Support,Cooking,"marathi, hindi",0,Childline,9447338875,AB+,No,Skilled counselor,44,Jeevan Jyot,Child Care,Satara,9881998722,14,1,0,3,5
527,Volunteer_427,26,Male,Amravati,Flexible,Teaching,Social Media,"hindi, english",5,Red Cross,9647356298,O+,Yes,Handles crowd well,39,Jeevan Jyot,Child Care,Satara,9627187052,8,1,1,8,4
528,Volunteer_428,21,Male,Nagpur,Weekends,Medical Assistance,Music Therapy,"english, marathi",5,None,9727917415,A+,No,Good with kids,9,Solapur Care Home,Education,Sangli,9719297734,2,0,0,1,2
529,Volunteer_429,18,Female,Nagpur,Evenings,Counseling,First Aid,"english, marathi",4,Cry Foundation,9501744450,AB+,Yes,Great fundraiser,41,Hope Foundation,Environment,Kolhapur,9707037784,19,0,1,1,4
530,Volunteer_430,21,Male,Amravati,Full-time,Fundraising,Driving,"hindi, english",1,Childline,9604274134,AB+,No,Great fundraiser,8,Helping Hands,Elderly Care,Pune,9034675447,15,0,0,6,1
531,Volunteer_431,18,Male,Nashik,Full-time,Counseling,Driving,"marathi, english",2,Helpage India,9618359558,B+,No,Experienced nurse,14,Solapur Care Home,Child Care,Nagpur,9076040002,2,0,0,5,5
532,Volunteer_432,31,Male,Nagpur,Weekends,Fundraising,Cooking,"marathi, hindi",2,Childline,9712237974,O+,No,Experienced nurse,33,Green Maharashtra,Education,Aurangabad,9615171150,4,0,0,6,5
533,Volunteer_433,38,Female,Mumbai,Flexible,Counseling,Driving,"marathi, english",4,Cry Foundation,9729253564,A+,No,Handles crowd well,23,Green Maharashtra,Animal Welfare,Pune,9480064988,1,1,1,3,3
534,Volunteer_434,33,Female,Kolhapur,Full-time,Event Management,Photography,"hindi, marathi, english",1,Childline,9925620678,B+,Yes,Great fundraiser,21,Anathalaya,Healthcare,Pune,9327977393,19,1,1,6,3
535,Volunteer_435,37,Female,Satara,Weekends,Medical Assistance,Sports Coaching,"english, marathi",0,Red Cross,9407374189,B+,Yes,Good with kids,12,Jeevan Jyot,Animal Welfare,Satara,9748521244,10,1,1,2,1
536,Volunteer_436,41,Female,Pune,Weekdays,Fundraising,Social Media,"hindi, marathi, english",0,Childline,9949495073,O-,Yes,Good with kids,2,Helping Hands,Education,Sangli,9074281801,1,0,0,8,5
537,Volunteer_437,49,Female,Nagpur,Flexible,Teaching,Cooking,"english, marathi",0,Childline,9189519721,AB+,No,Good with kids,13,Hope Foundation,Education,Nashik,9523479071,15,0,1,6,5
538,Volunteer_438,25,Male,Amravati,Evenings,Medical Assistance,Cooking,"english, marathi",2,Helpage India,9984453522,A+,No,Handles crowd well,4,Solapur Care Home,Education,Amravati,9118312022,4,1,1,4,3
539,Volunteer_439,24,Female,Kolhapur,Full-time,Teaching,First Aid,"hindi, marathi, english",1,Red Cross,9001247752,A+,No,Handles crowd well,20,Helping Hands,Child Care,Mumbai,9107249190,7,1,0,4,3
540,Volunteer_440,20,Male,Solapur,Weekends,Medical Assistance,Photography,"hindi, marathi, english",1,Red Cross,9029750575,A+,No,Skilled counselor,48,Solapur Care Home,Education,Sangli,9096135560,7,1,1,7,4
541,Volunteer_441,34,Male,Aurangabad,Weekdays,Medical Assistance,First Aid,"marathi, english",2,Childline,9709338226,B+,No,Good with kids,14,Solapur Care Home,Healthcare,Nashik,9642125412,18,1,1,3,5
542,Volunteer_442,49,Female,Amravati,Evenings,Counseling,First Aid,"hindi, marathi, english",0,Helpage India,9458342609,O-,No,Good with kids,30,Solapur Care Home,Child Care,Satara,9776363251,13,1,0,3,5
543,Volunteer_443,18,Female,Mumbai,Weekends,Fundraising,Music Therapy,"marathi, english",0,Childline,9726721576,O+,Yes,Handles crowd well,29,Hope Foundation,Animal Welfare,Satara,9636152717,10,1,0,6,4
544,Volunteer_444,33,Male,Aurangabad,Weekends,Fundraising,Music Therapy,"marathi, english",4,Childline,9716346159,B+,Yes,Handles crowd well,8,Helping Hands,Healthcare,Nagpur,9432475715,8,1,0,9,5
545,Volunteer_445,29,Male,Satara,Evenings,Logistics,Music Therapy,"marathi, english",5,Cry Foundation,9805423276,O+,Yes,Skilled counselor,12,Seva Ashram,Orphanage,Nashik,9490875071,10,1,1,1,1
546,Volunteer_446,44,Male,Satara,Weekdays,Medical Assistance,Photography,"english, marathi",3,Cry Foundation,9203669737,O-,Yes,Skilled counselor,41,Seva Ashram,Animal Welfare,Solapur,9746006419,14,1,0,5,3
547,Volunteer_447,36,Female,Nashik,Weekdays,Event Management,First Aid,"english, marathi",5,Helpage India,9045318936,AB+,Yes,Experienced nurse,38,Hope Foundation,Education,Amravati,9990207515,14,1,0,1,3
548,Volunteer_448,39,Female,Sangli,Flexible,Event Management,Sports Coaching,"hindi, marathi, english",1,None,9945370995,A+,Yes,Great fundraiser,26,Green Maharashtra,Elderly Care,Mumbai,9245457165,11,1,0,1,3
549,Volunteer_449,40,Female,Nashik,Full-time,Teaching,Social Media,"english, marathi",1,Cry Foundation,9392672845,O+,Yes,Good with kids,2,Hope Foundation,Elderly Care,Nagpur,9944070571,6,0,0,3,2
550,Volunteer_450,39,Female,Kolhapur,Evenings,Teaching,Music Therapy,"hindi, marathi, english",1,None,9369950315,B+,Yes,Good with kids,40,Jeevan Jyot,Child Care,Sangli,9666098401,1,1,0,3,1
551,Volunteer_451,31,Female,Aurangabad,Evenings,Counseling,Music Therapy,"english, marathi",5,Red Cross,9244120344,O+,No,Skilled counselor,14,Solapur Care Home,Elderly Care,Sangli,9261806156,19,1,1,4,1
552,Volunteer_452,47,Male,Sangli,Evenings,Medical Assistance,Cooking,"marathi, hindi",3,Cry Foundation,9918306194,AB+,No,Skilled counselor,6,Helping Hands,Animal Welfare,Nashik,9512561886,7,1,0,3,4
553,Volunteer_453,23,Female,Solapur,Weekdays,Teaching,First Aid,"marathi, hindi",4,Cry Foundation,9609340454,A+,No,Experienced nurse,42,Helping Hands,Child Care,Amravati,9612462560,18,1,1,6,2
554,Volunteer_454,23,Male,Mumbai,Full-time,Teaching,First Aid,"hindi, marathi, english",5,Helpage India,9747227254,O+,No,Great fundraiser,40,Anathalaya,Animal Welfare,Amravati,9243604646,3,1,0,4,5
555,Volunteer_455,30,Male,Aurangabad,Flexible,IT Support,Photography,"english, marathi",3,None,9159621454,AB+,No,Experienced nurse,31,Anathalaya,Education,Sangli,9348698907,11,1,1,8,1
556,Volunteer_456,36,Male,Nashik,Weekends,Medical Assistance,Photography,"english, marathi",0,Cry Foundation,9375711055,B+,No,Great fundraiser,17,Seva Ashram,Environment,Solapur,9297455295,5,1,1,1,2
557,Volunteer_457,39,Female,Pune,Weekends,Counseling,Music Therapy,"marathi, english",0,Cry Foundation,9333921818,O-,No,Good with kids,25,Anathalaya,Environment,Satara,9546055256,19,0,0,8,2
558,Volunteer_458,25,Female,Sangli,Evenings,Teaching,First Aid,"hindi, english",1,Helpage India,9077657703,B+,Yes,Experienced nurse,32,Anathalaya,Healthcare,Amravati,9611826207,2,1,1,1,1
559,Volunteer_459,44,Female,Sangli,Full-time,Counseling,Sports Coaching,"hindi, marathi, english",2,Helpage India,9496522313,A+,Yes,Skilled counselor,12,Seva Ashram,Education,Nashik,9370950792,4,0,1,1,4
560,Volunteer_460,44,Male,Mumbai,Weekdays,Fundraising,Social Media,"hindi, english",1,None,9645661886,B+,No,Experienced nurse,49,Jeevan Jyot,Elderly Care,Sangli,9125920411,10,0,1,7,2
561,Volunteer_461,19,Male,Nagpur,Full-time,Counseling,First Aid,"hindi, english",2,Red Cross,9595415363,B+,Yes,Experienced nurse,13,Green Maharashtra,Education,Satara,9739096825,2,1,1,1,3
562,Volunteer_462,38,Male,Satara,Full-time,Event Management,Cooking,"hindi, marathi, english",3,Red Cross,9214219762,B+,Yes,Good with kids,19,Seva Ashram,Orphanage,Kolhapur,9779151454,8,0,1,9,2
563,Volunteer_463,47,Male,Satara,Weekdays,Event Management,First Aid,"english, marathi",0,Childline,9159866002,B+,Yes,Skilled counselor,44,Green Maharashtra,Environment,Pune,9137953296,1,1,1,8,5
564,Volunteer_464,18,Male,Pune,Evenings,Counseling,Driving,"hindi, marathi, english",5,Cry Foundation,9513603326,A+,Yes,Skilled counselor,48,Anathalaya,Elderly Care,Satara,9787423348,6,0,1,1,1
565,Volunteer_465,45,Male,Kolhapur,Full-time,Event Management,Photography,"hindi, english",2,None,9719839515,AB+,Yes,Handles crowd well,25,Helping Hands,Animal Welfare,Amravati,9572945366,11,0,1,2,5
566,Volunteer_466,32,Female,Kolhapur,Weekends,Fundraising,Cooking,"english, marathi",3,Cry Foundation,9702185684,O+,No,Handles crowd well,31,Anathalaya,Animal Welfare,Pune,9053516620,10,1,1,2,4
567,Volunteer_467,49,Female,Solapur,Weekdays,Medical Assistance,Social Media,"marathi, hindi",0,None,9743507578,O-,Yes,Handles crowd well,37,Solapur Care Home,Environment,Amravati,9800462646,13,1,1,2,3
568,Volunteer_468,18,Female,Aurangabad,Flexible,Event Management,Music Therapy,"hindi, marathi, english",5,None,9370618350,O+,No,Good with kids,25,Green Maharashtra,Education,Nashik,9622904841,1,1,1,6,1
569,Volunteer_469,22,Female,Amravati,Evenings,Event Management,Cooking,"hindi, marathi, english",2,None,9925406112,O+,No,Experienced nurse,16,Green Maharashtra,Elderly Care,Aurangabad,9912125007,2,1,1,4,2
570,Volunteer_470,45,Male,Nagpur,Weekdays,Counseling,First Aid,"english, marathi",1,Cry Foundation,9570471151,O-,No,Skilled counselor,38,Solapur Care Home,Healthcare,Satara,9423365253,3,1,0,8,3
571,Volunteer_471,46,Male,Nashik,Flexible,Fundraising,Music Therapy,"marathi, hindi",1,Helpage India,9517465481,A+,Yes,Skilled counselor,43,Solapur Care Home,Animal Welfare,Pune,9462085551,9,1,1,1,2
572,Volunteer_472,33,Female,Amravati,Flexible,Logistics,First Aid,"marathi, hindi",1,Cry Foundation,9957737298,O-,No,Experienced nurse,49,Jeevan Jyot,Education,Nashik,9651246794,5,1,0,4,4
573,Volunteer_473,36,Male,Amravati,Full-time,Logistics,Music Therapy,"english, marathi",3,None,9436098845,A+,No,Skilled counselor,23,Hope Foundation,Healthcare,Amravati,9251645945,10,1,1,5,1
574,Volunteer_474,21,Female,Sangli,Full-time,Logistics,Social Media,"marathi, english",1,Childline,9084546581,O+,No,Experienced nurse,14,Solapur Care Home,Elderly Care,Satara,9343414899,10,1,0,9,4
575,Volunteer_475,20,Female,Pune,Full-time,Logistics,Photography,"hindi, marathi, english",4,Red Cross,9672646914,A+,No,Good with kids,6,Green Maharashtra,Environment,Nashik,9925488066,12,0,0,5,4
576,Volunteer_476,49,Female,Satara,Weekdays,Medical Assistance,Social Media,"hindi, marathi, english",0,None,9818517860,AB+,Yes,Good with kids,25,Helping Hands,Orphanage,Amravati,9663207131,18,1,1,3,4
577,Volunteer_477,34,Male,Solapur,Weekdays,Counseling,Driving,"hindi, english",3,Childline,9965337192,O-,No,Good with kids,23,Green Maharashtra,Child Care,Aurangabad,9312593576,1,1,0,4,4
578,Volunteer_478,49,Female,Kolhapur,Evenings,Counseling,Sports Coaching,"english, marathi",5,Helpage India,9910702033,AB+,No,Experienced nurse,43,Green Maharashtra,Environment,Aurangabad,9786305870,3,1,1,7,2
579,Volunteer_479,34,Female,Pune,Full-time,IT Support,Photography,"hindi, english",1,None,9397448650,O+,No,Experienced nurse,12,Jeevan Jyot,Healthcare,Mumbai,9173062459,5,1,1,1,5
580,Volunteer_480,29,Female,Sangli,Flexible,Fundraising,Social Media,"hindi, english",0,Childline,9657249711,O-,No,Great fundraiser,13,Hope Foundation,Education,Nagpur,9871730892,17,1,0,6,2
581,Volunteer_481,45,Male,Nashik,Weekends,Logistics,Driving,"marathi, hindi",2,None,9003764993,O+,Yes,Skilled counselor,36,Hope Foundation,Animal Welfare,Nashik,9957668137,8,1,0,8,3
582,Volunteer_482,47,Male,Solapur,Evenings,Medical Assistance,Sports Coaching,"hindi, marathi, english",1,Cry Foundation,9218413771,AB+,No,Skilled counselor,39,Solapur Care Home,Elderly Care,Nagpur,9784531827,17,1,1,1,4
583,Volunteer_483,46,Female,Sangli,Weekdays,Fundraising,Driving,"hindi, english",0,Childline,9993947445,O+,No,Great fundraiser,34,Anathalaya,Environment,Mumbai,9674917111,9,0,0,8,3
584,Volunteer_484,31,Male,Satara,Evenings,Logistics,First Aid,"marathi, hindi",4,Cry Foundation,9487722757,O-,No,Great fundraiser,6,Green Maharashtra,Animal Welfare,Solapur,9471882604,6,0,1,7,2
585,Volunteer_485,38,Male,Satara,Evenings,Medical Assistance,First Aid,"english, marathi",2,Cry Foundation,9418229866,O-,No,Good with kids,38,Seva Ashram,Animal Welfare,Satara,9971118150,17,1,1,1,4
586,Volunteer_486,23,Male,Satara,Evenings,Fundraising,Music Therapy,"hindi, english",4,Childline,9390617850,O+,No,Great fundraiser,40,Anathalaya,Orphanage,Amravati,9144122011,8,1,0,9,2
